lemma;variant;domain
siogun;2;7
sionka;1;12
siorbanie;1;2
siorbanie;2;2
siorbnięcie;1;8
siorbnięcie;2;8
siostra;1;15
siostra;2;15
siostra;3;15
siostra cioteczna;1;15
siostra miłosierdzia;1;15
siostra stryjeczna;1;15
siostra zakonna;1;15
siostrunia;1;15
Siostry Benedyktynki od Nieustającej Adoracji Najświętszego Sakramentu;1;11
Siostry Miłosierdzia;1;11
siostry syjamskie;1;11
Siostry Zakonu Świętego Bazylego Wielkiego;1;11
siostrzenica;1;15
siostrzeniec;1;15
siostrzyca;1;15
siostrzyczka;1;15
siostrzyczka;2;15
siostrzyczka;3;15
Sioux;1;15
siódemka;1;20
siódemka;2;7
siódemka;3;3
siódemka;4;5
siódma;1;25
siódma;2;25
siódma woda po kisielu;1;15
siódmaczek;1;17
siódmaczek pospolity;1;17
siódmoklasista;1;15
siódmoklasistka;1;15
sirat;1;7
sistrum;1;3
sitar;1;3
sitarz;1;15
sitcom;1;7
sitko;1;3
sitko do parzenia herbaty;1;3
sito;1;3
sito;2;3
sitodruk;2;6
sitowate;1;46
sitowie;1;17
sitówka;1;3
sitwa;1;11
Siuks;1;15
siurpryza;1;8
siurpryzka;1;8
siusiak;1;5
siusianie;1;2
siuśki;1;24
siwa;1;21
siwaizm;1;6
Siwan;1;25
siwapitek;1;21
siwarnik;1;21
siwawość;1;4
siwek;1;21
siwerniak;1;21
siwert;1;20
siwienie;1;2
siwienie;2;2
siwienie;3;2
siwizna;1;4
siwucha;1;10
siwy;1;21
sizal;1;3
sjena;1;4
sjena;2;24
sjenit;1;24
sjesta;1;2
skabioza;1;17
skafander;1;3
skafander;2;3
skaj;1;3
skakaneczka;1;3
skakaneczka;2;3
skakanie;1;2
skakanie;2;2
skakanie;3;2
skakanie;4;2
skakanie do gardła;1;2
skakanie na skakance;1;2
skakanie w linkę;1;2
skakanie wokół ...;1;2
skakanka;1;3
skakanka;2;3
skala;1;20
skala;2;20
skala;3;20
skala;4;6
skala;5;3
Skala Beauforta;1;20
skala diatoniczna;1;6
skala modalna;1;6
Skala Richtera;1;20
skalanie;1;8
skalanie;2;8
skalar;1;20
skalar;2;21
skalarna wielkość fizyczna;1;20
skald;1;15
skaleczenie;1;8
skaleczenie;2;5
skaleczenie się;1;8
skaleniowiec;1;14
skalenoid;1;14
skaleń;1;14
skalica;1;22
skalkulowanie;1;8
skalkulowanie;2;8
skalnica;1;17
skalnicowate;1;46
skalnicowce;1;46
skalnicowe;1;46
skalowalność;1;6
skalp;1;13
skalpel;1;3
skalpel plazmowy;1;3
skalpowanie;1;2
skała;1;24
skała;2;14
skała alitowa;1;14
skała bitumiczna;1;24
skała głębinowa;1;24
skała lita;1;24
skała luźna;1;24
skała magmowa;1;24
skała metamorficzna;1;24
skała okruchowa;1;24
skała organogeniczna;1;24
skała osadowa;1;24
skała pierwotna;1;24
skała plutoniczna;1;24
skała płonna;1;24
skała ultrametamorficzna;1;24
skała wulkaniczna;1;24
skałka;1;14
skałkówka;1;3
Skamander;1;11
skamandryta;1;15
skamielina;1;5
skamieliny;1;11
skamieniałości;1;11
skamieniałość;1;5
skamienienie;1;8
skamienienie;2;8
skamienienie;3;8
skamienienie;4;8
skamlenie;1;2
skamlenie;2;2
skan;1;3
skand;1;24
skandal;1;8
skandaliczność;1;4
skandalik;1;8
skandalista;1;15
skandalistka;1;15
skandalizacja;1;2
skandalizowanie;1;2
skandowanie;1;2
skandowiec;1;24
skandówka;1;2
Skandynaw;1;15
Skandynawia;1;12
skandynawista;1;15
skandynawistyka;1;6
skaner;1;3
skaner;2;3
skaner 3D;1;3
skaner bębnowy;1;3
skaner do filmów;1;3
skaner do filmów fotograficznych;1;3
skaner do kodów kreskowych;1;3
skaner do slajdów;1;3
skaner formowy;1;3
skaner kwadratowy;1;3
skaner lustrzany;1;3
skaner magnetyczny;1;3
skaner optyczny;1;3
skaner płaski;1;3
skaner pryzmatowy;1;3
skaner ręczny;1;3
skaner światłowodowy;1;3
skaningowy mikroskop elektronowy emisyjny;1;3
skaningowy mikroskop polowy;1;3
skaningowy mikroskop tunelowy;1;3
skanowanie;1;2
skansen;1;12
skapcanienie;1;8
skapitalizowanie;1;8
skapitalizowanie;2;8
skapitulowanie;1;8
skapowanie;1;8
skarabeusz;1;21
skaranie;1;8
skarb;1;18
skarb;2;15
skarb państwa;1;11
skarb państwa;2;18
skarbczyk;1;12
skarbek;1;18
skarbek;2;15
skarbiec;1;12
skarbiec;2;18
skarbiec;3;11
skarbik;1;18
skarbik;2;15
skarbnica;1;11
skarbnica;2;12
skarbnica wiedzy;1;12
skarbniczek;1;15
skarbniczek;2;15
skarbniczek;3;15
skarbniczka;1;15
skarbnik;1;15
skarbnik;2;15
skarbnik;3;15
skarbonka;1;3
skarbowiec;1;15
skarbowość;1;18
skarbówka;1;12
skarbuś;1;18
skarbuś;2;15
skarcenie;1;8
skarga;1;7
skarga;2;7
skarlenie;1;8
skarlenie;2;8
skarlenie;3;8
skarłowacenie;1;8
skarłowacenie;2;8
skarmianie;1;2
skarmienie;1;8
skarn;1;24
skarogniada;1;21
skarogniady;1;21
skarp;1;21
skarpa;1;12
skarpeta;1;3
skarpetka;1;3
skaryfikacja;1;2
skaryfikacja;2;2
skaryfikacja;3;2
skaryfikacja;4;2
skarykaturowanie;1;8
skarykaturowanie;2;8
skarżenie;1;2
skarżenie;2;2
skarżenie się;1;2
skarżypyta;1;15
skasowanie;1;8
skasowanie;2;8
skasowanie;3;8
skasowanie;4;8
skasowanie;5;8
skasowanie się;1;8
skat;1;2
skatalogowanie;1;8
skate;1;15
skateboard;1;2
skateboarding;1;2
skategoryzowanie;1;8
skatepark;1;12
skating;1;2
skatowanie;1;8
skaut;1;15
skauting;1;11
skautka;1;15
skaza;1;4
skaza moczanowa;1;19
skazana;1;15
skazanie;1;8
skazanie;2;8
skazanie;3;2
skazanie się;1;8
skazaniec;1;15
skazany;1;15
skazitelność;1;4
skazywanie;1;2
skazywanie;2;2
skazywanie się;1;2
skażanie;1;2
skażenie;1;8
skażenie;2;8
skąpanie;1;8
skąpanie;2;8
skąpiarz;1;15
skąpiec;1;15
skąpienie;1;2
skąpienie;2;2
skąpiradło;1;15
skąpomocz;1;19
skąposzczet;1;21
skąposzczety;1;46
skąpość;1;20
skąpość;2;4
skąpstwo;1;4
skecz;1;7
skeczyk;1;7
skeid;1;3
skejt;1;15
skeleton;1;3
skialpinizm;1;2
skibka;1;10
skibob;1;3
skidder;1;3
skidder;2;3
skier;1;12
skierka;1;16
Skierniewice;1;12
skierniewiczanin;1;15
skierowanie;1;8
skierowanie;2;8
skierowanie;3;8
skierowanie;4;8
skierowanie;5;8
skierowanie;6;3
skierowanie się;1;8
skierowanie się;2;8
skierowanie spojrzenia;1;8
skierowanie wzroku;1;8
skierowywanie;1;2
skierowywanie się;1;2
skierowywanie się;2;2
skif;1;3
skif;2;2
skiff;1;3
skiff;2;2
skifista;1;15
skiksowanie;1;8
skiksowanie;2;8
skiksowanie;3;8
skimmer;1;15
skimmer;2;3
skimming;1;2
skin;1;15
skinhead;1;15
skinienie;1;2
skinięcie;1;8
skipass;1;3
skit;1;2
skiz;1;3
skjer;1;12
sklarowanie;1;8
sklasyfikowanie;1;8
sklasyfikowanie;2;8
sklecenie;1;8
sklecenie;2;8
sklejanie;1;2
sklejanie się;1;2
sklejarka;1;3
sklejarka;2;3
sklejenie;1;8
sklejenie się;1;8
sklejka;1;3
sklep;1;12
sklep firmowy;1;12
sklep internetowy;1;3
sklep kolonialny;1;12
sklep mięsny;1;12
sklep monopolowy;1;12
sklep papierniczy;1;12
sklep patronacki;1;12
sklep samoobsługowy;1;12
sklep spożywczy;1;12
sklep za żółtymi firankami;1;12
sklepanie;1;8
sklepanie;2;8
sklepianie;1;2
sklepianie;2;2
sklepienie;1;8
sklepienie;2;12
sklepienie niebieskie;1;12
sklepik;1;12
sklepikarka;1;15
sklepikarz;1;15
sklepisko;1;12
sklepowa;1;15
sklepowy;1;15
sklepówka;1;15
sklepówka;2;3
sklepywanie;1;2
sklerenchyma;1;14
sklerocja;1;14
sklerodermia;1;19
sklerofit;1;17
skleroproteina;1;14
sklerotyczka;1;15
sklerotyczka;2;15
sklerotyk;1;15
sklerotyk;2;15
skleroza;1;19
skleroza;2;19
skleroza;3;15
sklerykalizowanie;1;8
sklerykalizowanie się;1;8
skleryt;1;5
sklęcie;1;8
sklonowanie;1;8
skład;1;11
skład;2;12
skład;3;4
skład;4;12
skład;5;23
skład;6;3
skład;7;12
skład;8;2
skład;9;4
skład apteczny;1;12
skład celny;1;12
skład drukarski;1;3
skład granulometryczny;1;4
skład konsygnacyjny;1;3
skład ziarnowy;1;4
składacz;1;15
składaczka;1;15
składak;1;3
składak;2;3
składak;3;3
składak;4;3
składanie;1;2
składanie;2;2
składanie;3;2
składanie;4;2
składanie;5;2
składanie;6;2
składanie;7;2
składanie apelacji;1;2
składanie broni;1;2
składanie egzaminu;1;2
składanie gratulacji;1;2
składanie pocałunku;1;2
składanie podpisu;1;2
składanie podziękowania;1;2
składanie pokłonu;1;2
składanie przeprosin;1;2
składanie reklamacji;1;2
składanie relacji;1;2
składanie się;1;23
składanie się;2;2
składanie się;3;2
składanie się;4;2
składanie ukłonu;1;2
składanie urzędu;1;2
składanie w darze;1;2
składanie zeznań;1;2
składanie życzeń;1;2
składanka;1;3
składanka;2;11
składarka;1;3
składka;1;18
składka;2;18
składka emerytalna;1;18
składka ubezpieczeniowa;1;18
składnia;1;7
składnia;2;6
składnia rządu;1;7
składnica;1;12
składnik;1;26
składnik;2;6
składowa;1;20
składowanie;1;2
składowisko;1;12
składownik;1;15
składzik;1;12
skłamanie;1;8
skłanianie;1;2
skłanianie;2;2
skłanianie się;1;2
skłanianie się;2;2
skłębianie;1;2
skłębianie się;1;2
skłębienie;1;8
skłębienie się;1;8
skłębienie się;2;8
skłon;1;2
skłon kontynentalny;1;16
skłonienie;1;8
skłonienie;2;8
skłonienie się;1;8
skłonienie się;2;8
skłonność;1;9
skłonność;2;9
skłonność;3;23
skłócanie;1;2
skłócenie;1;8
skłócenie;2;8
sknera;1;15
sknerstwo;1;4
sknerzenie;1;2
sknocenie;1;8
skobel;1;3
skobelek;1;3
skoczek;1;15
skoczek;2;21
skoczek;3;21
skoczek;4;3
skoczek azjatycki;1;21
skoczek długouchy;1;21
skoczek grzebykopalcy;1;21
skoczek Lichtensteina;1;21
skoczek narciarski;1;15
skoczek pogo;1;3
skoczek spadochronowy;1;15
skoczek spadochronowy;2;15
skoczenie;1;8
skoczenie;2;8
skoczenie do gardła;1;8
skoczkini;1;15
skoczkowate;1;46
skocznia;1;12
skocznia mamucia;1;3
skoczność;1;4
skoczność;2;4
skoczny;1;2
skoczogonek;1;21
skoczogonki;1;46
skoda;1;3
Skoda;2;7
skodyfikowanie;1;8
skodyfikowanie;2;8
skojarzenie;1;8
skojarzenie;2;8
skojarzenie;3;6
skojarzenie się;1;8
skojec;1;20
skojec;2;20
skok;1;23
skok;2;8
skok;3;8
skok o tyczce;1;2
skok w bok;1;2
skok w dal;1;2
skok wzwyż;1;2
skoki;1;8
skoki na bungee;1;8
skoki narciarskie;1;8
skoki spadochronowe;1;8
skokochron;1;3
skolaryzacja;1;20
skolekcjonowanie;1;8
skoligacenie;1;8
skoligacenie się;1;8
skolioza;1;4
skolonizowanie;1;8
skolonizowanie;2;8
skolopendra;1;21
skolopendra olbrzymia;1;21
skolopendra paskowana;1;21
skolopendra zwyczajna;1;21
skołowanie;1;8
skołowanie;2;8
skołtunienie;1;8
skołtunienie;2;8
skołtunienie;3;8
skołtunienie się;1;8
skołtunienie się;2;8
skomasowanie;1;8
skombinowanie;1;8
skombinowanie;2;8
skomentowanie;1;8
skomentowanie;2;8
skomercjalizowanie;1;8
skomercjalizowanie;2;8
skomlenie;1;2
skomlenie;2;2
skompensowanie;1;8
skompilowanie;1;8
skompletowanie;1;8
skomplikowanie;1;8
skomplikowanie;2;4
skomplikowanie się;1;8
skomponowanie;1;8
skomponowanie;2;8
skompromitowanie;1;8
skompromitowanie;2;8
skompromitowanie;3;8
skompromitowanie;4;8
skompromitowanie się;1;8
skomputeryzowanie;1;8
skomunalizowanie;1;8
skomunikowanie;1;8
skomunikowanie się;1;8
skomunikowanie się;2;8
skomunizowanie;1;8
skon;1;23
skonanie;1;8
skoncentrowanie;1;8
skoncentrowanie;2;8
skoncentrowanie;3;8
skoncentrowanie się;1;8
skoncentrowanie się;2;8
skondensowanie;1;8
skondensowanie;2;8
skondensowanie;3;8
skondensowanie się;1;8
skonfigurowanie;1;8
skonfiskowanie;1;8
skonfliktowanie;1;8
skonfrontowanie;1;8
skonfundowanie;1;8
skonfundowanie się;1;8
skonfundowanie się;2;8
skonkretyzowanie;1;8
skonkretyzowanie się;1;8
skonsolidowanie;1;8
skonsolidowanie;2;8
skonstatowanie;1;8
skonsternowanie;1;8
skonsternowanie się;1;8
skonstruowanie;1;8
skonsultowanie;1;8
skonsultowanie;2;8
skonsultowanie;3;8
skonsultowanie się;1;8
skonsultowanie się;2;8
skonsumowanie;1;8
skontaktowanie;1;8
skontaktowanie się;1;8
skontaminowanie;1;8
skonto;1;18
skontrastowanie;1;8
skontrolowanie;1;8
skontrowanie;1;8
skontrowanie;2;8
skontrowanie;3;8
skonwertowanie;1;8
skonwertowanie;2;8
skończenie;1;8
skończenie;2;8
skończenie;3;8
skończenie się;1;8
skończenie się;2;8
skończenie się;3;8
skończenie się;4;8
skończoność;1;4
skończoność;2;4
skoordynowanie;1;8
skop;1;21
skopanie;1;8
skopanie;2;8
skopanie;3;8
skopanie;4;8
skopanie;5;8
skopek;1;3
skopek;2;21
skopienie;1;8
skopiowanie;1;8
skopolamina;1;24
skopoletyna;1;24
skopywanie;1;2
skopywanie;2;2
skorek;1;21
skorek pospolity;1;21
skorelowanie;1;8
skorki;1;46
skorkowate;1;46
skorodowanie;1;8
skorodowanie;2;8
skoroszyt;1;3
skorowidz;1;3
skorpena;1;21
skorpena pospolita;1;21
skorpenokształtne;1;46
skorpenowate;1;46
skorpion;1;21
skorpionik;1;21
skorumpowanie;1;8
skorumpowanie;2;8
skorupa;1;12
skorupa;2;5
skorupa;3;4
skorupa;4;3
skorupa ziemska;1;12
skorupiak;1;21
skorupiaki;1;46
skorupik jabłoniowy;1;21
skorupka;1;5
skorupka;2;14
skorygowanie;1;8
skorygowanie;2;8
skorygowanie;3;8
skorzonera;1;17
skorzystanie;1;8
skorzystanie;2;8
skos;1;4
skos;2;3
skosmacenie;1;8
skostniałość;1;16
skostniałość;2;23
skostnienie;1;8
skostnienie;2;8
skostnienie;3;16
skostnienie;4;23
skoszenie;1;8
skoszenie;2;8
skoszenie;3;8
skoszenie;4;8
skosztowanie;1;8
skośność;1;20
skośność;2;4
skośny;1;15
skośny pędzel do nakładania różu;1;3
SKOT;1;3
skotłowanie;1;8
Skotniki;1;12
Skotniki;2;12
skowa;1;3
skowroneczek;1;21
skowronek;1;21
skowronek;2;21
skowronek borowy;1;21
skowronek polny;1;21
skowronek zwyczajny;1;21
skowyczenie;1;2
skowyczenie;2;2
skowyt;1;16
skowyt;2;7
skowytanie;1;2
skójka;1;21
skóra;1;3
skóra;2;17
skóra;3;5
skóra;4;26
skóra;5;13
skóra;6;3
skóra i kości;1;15
skóreczka;1;14
skóreczka;2;17
skóreczka;3;3
skórka;1;17
skórka;2;14
skórka;3;3
skórzak;1;17
skra;1;16
skracanie;1;2
skracanie;2;2
skracanie się;1;2
skracanie się;2;2
skracanie się;3;2
skradanie się;1;2
skradanka;1;3
skradzenie;1;8
skraj;1;12
skrajanie;1;2
skrajanie;2;2
skrajnik;1;12
skrajność;1;4
skrapianie;1;2
skrapianie;2;2
skrapianie się;1;2
skraplacz;1;3
skraplanie;1;2
skraplanie;2;2
skraplanie;3;19
skraplanie się;1;19
skraśnienie;1;8
skrawalność;1;4
skrawanie;1;2
skrawanie;2;2
skrawarka;1;3
skraweczek;1;20
skrawek;1;20
skrecz;1;8
skredytowanie;1;8
skredytowanie;2;8
skremowanie;1;8
skreślanie;1;2
skreślanie;2;2
skreślenie;1;8
skreślenie;2;8
skretynienie;1;8
skręcak;1;3
skręcalność;1;16
skręcanie;1;2
skręcanie;2;2
skręcanie;3;2
skręcanie;4;2
skręcanie;5;2
skręcanie;6;2
skręcanie się;1;2
skręcanie się;2;2
skręcenie;1;8
skręcenie;2;8
skręcenie;3;8
skręcenie;4;8
skręcenie;5;8
skręcenie;6;8
skręcenie;7;8
skręcenie;8;8
skręcenie się;1;8
skręcenie stawu;1;8
skręcenie stawu skokowego;1;8
skrępowanie;1;8
skrępowanie;2;8
skrępowanie;3;9
skrępowanie się;1;8
skręt;1;23
skręt;2;12
skręt;3;3
skrętka;1;17
skrętka;2;3
skrętka;3;3
skrętnica;1;17
skrętnik;1;17
skrętnik wdzięczny;1;17
skrętność;1;4
skrętonerwne;1;46
skrętoskłon;1;2
skrob;1;17
skrobacz;1;3
skrobaczka;1;3
skrobaczka;2;3
skrobak;1;3
skrobanie;1;2
skrobanie;2;2
skrobanie się;1;2
skrobanka;1;8
skrobarka;1;3
skrobia;1;24
skrobiawica;1;19
skrobnięcie;1;8
skrobnięcie się;1;8
skrocz;1;2
skrofuloza;1;19
skrofuły;1;19
skrojenie;1;8
skrojenie;2;8
skrojenie;3;8
skrojenie;4;8
skrom;1;24
skromność;1;4
skroń;1;5
skropienie;1;8
skropienie;2;8
skropienie się;1;8
skroplenie;1;8
skroplenie;2;8
skroplina;1;24
skrócenie;1;8
skrócenie;2;8
skrócenie się;1;8
skrócenie się;2;8
skrót;1;7
skrót;2;7
skrót;3;7
skrót;4;12
skrót myślowy;1;7
skrót perspektywiczny;1;8
skrót sylabowy;1;7
skrótowiec;1;7
skrótowiec głoskowy;1;7
skrótowość;1;4
skrub;1;17
skrucha;1;9
skrupianie się;1;2
skrupienie się;1;8
skrupulant;1;15
skrupulantka;1;15
skrupulat;1;15
skrupulatka;1;15
skrupulatność;1;4
skrupuły;1;9
skruszenie;1;8
skruszenie;2;8
skruszenie się;1;8
skruszenie się;2;8
skrutator;1;15
skrwawienie;1;8
skryba;1;15
skryba;2;15
skrycie;1;8
skrycie;2;8
skrycie;3;8
skrycie się;1;8
skrycie się;2;8
skrypt;1;3
skrypt dłużny;1;7
skryptor;1;15
skryptorium;1;12
skryptorium;2;3
skrystalizowanie;1;8
skrystalizowanie;2;8
skrystalizowanie się;1;8
skrystalizowanie się;2;8
skrytka;1;12
skrytka pocztowa;1;3
skrytobójca;1;15
skrytobójstwo;1;4
skrytoskrzel;1;21
skrytoskrzelne;1;46
skrytoszczękie;1;46
skrytość;1;4
skrytykowanie;1;8
skrytykowanie;2;8
skrywanie;1;2
skrywanie;2;2
skrywanie;3;2
skrywanie;4;23
skrywanie się;1;23
skrzat;1;15
skrzat;2;15
skrzat;3;15
skrzatek;1;15
skrzeczek;1;16
skrzeczek;2;14
skrzeczek olbrzymi;1;21
skrzeczenie;1;2
skrzeczka;1;10
skrzek;1;16
skrzek;2;14
skrzela;1;5
skrzele;1;5
skrzele;2;3
skrzelka;1;5
skrzelonogi;1;46
skrzelonóg;1;21
skrzelopływka bagienna;1;21
skrzelotchawka;1;5
skrzenie;1;23
skrzenie;2;23
skrzenie się;1;23
skrzenie się;2;23
skrzep;1;19
skrzepianie;1;2
skrzepianie;2;2
skrzepienie;1;8
skrzepienie;2;8
skrzeplina;1;19
skrzepnięcie;1;8
skrzesanie;1;8
skrzętność;1;4
skrzyczenie;1;8
skrzydełko;1;5
skrzydlak;1;17
skrzydlak;2;21
skrzydlak pospolity;1;21
skrzydlate słowa;1;7
skrzydlica;1;21
skrzydlisko;1;5
skrzydlisko;2;3
skrzydło;1;5
skrzydło;2;11
skrzydło;3;3
skrzydło;4;11
skrzydło;5;3
skrzydło;6;12
skrzydło;7;3
skrzydło;8;12
skrzydło;9;3
skrzydło;10;11
skrzydło;11;11
skrzydłonóg;1;21
skrzydłowiec;1;3
skrzydłowy;1;15
skrzydłówka;1;3
skrzykiwanie;1;2
skrzyknięcie;1;8
skrzyneczka;1;12
skrzyneczka;2;3
skrzyneczka;3;3
skrzynia;1;3
skrzynia;2;3
skrzynia;3;3
skrzynia biegów;1;3
skrzynia inspektowa;1;3
skrzynka;1;12
skrzynka;2;3
skrzynka;3;3
skrzynka;4;3
skrzynka kontaktowa;1;12
skrzynka na listy;1;3
skrzynka pocztowa;1;3
skrzynka pocztowa;2;3
skrzynka poczty elektronicznej;1;3
skrzyp;1;17
skrzyp;2;16
skrzypaczka;1;15
skrzypce;1;3
skrzypeczki;1;3
skrzypek;1;15
skrzypienie;1;2
skrzypienie;2;16
skrzypki;1;3
skrzypłocz;1;21
skrzypłocze;1;46
skrzypnięcie;1;8
skrzywdzenie;1;8
skrzywdzenie;2;8
skrzywianie;1;2
skrzywianie się;1;2
skrzywianie się;2;2
skrzywienie;1;8
skrzywienie;2;4
skrzywienie;3;4
skrzywienie kręgosłupa;1;4
skrzywienie się;1;8
skrzywienie się;2;8
skrzyżowanie;1;8
skrzyżowanie;2;8
skrzyżowanie;3;8
skrzyżowanie;4;16
skrzyżowanie;5;12
skrzyżowanie równorzędne;1;12
skrzyżowanie się;1;8
skrzyżowanie z ... spojrzeń;1;8
skserowanie;1;8
skubanie;1;2
skubanie;2;2
skubanie;3;2
skubanie;4;2
skubanie;5;2
skubanie się;1;2
skubanie się;2;2
skubaniec;1;15
skubaniec;2;10
skubarka;1;3
skubnięcie;1;8
skubnięcie;2;8
skubnięcie;3;8
skubnięcie;4;8
skubnięcie;5;8
skubnięcie się;1;8
skubnięcie się;2;8
skucha;1;7
skucie;1;8
skucie;2;8
skucie;3;8
skucie;4;8
skudlenie się;1;8
skudłacenie;1;8
skudłacenie się;1;8
skudłanie;1;8
skulanie;1;2
skulanie;2;2
skulanie się;1;2
skulenie;1;8
skulenie;2;8
skulenie się;1;8
skulica;1;21
skulica pospolita;1;21
skull;1;3
skumanie;1;8
skumbria;1;10
skumbria;2;21
skumulowanie;1;8
skundlenie się;1;8
skundlenie się;2;8
skunks;1;21
skunks;2;3
skup;1;12
skup makulatury;1;12
skup złomu;1;12
skupianie;1;2
skupianie;2;2
skupianie;3;2
skupianie się;1;2
skupianie się;2;2
skupianie w rękach nici;1;2
skupianie w swoich rękach wszystkich nici;1;2
skupienie;1;8
skupienie;2;8
skupienie;3;8
skupienie;4;8
skupienie;5;11
skupienie;6;6
skupienie myśli;1;8
skupienie się;1;8
skupienie się;2;8
skupisko;1;12
skupisko;2;11
skupowanie;1;2
skurcz;1;19
skurczenie;1;8
skurczenie się;1;8
skurczenie się;2;8
skurczenie się;3;8
skurczliwość;1;4
skurczybyk;1;15
skurczybyk;2;15
skurwiel;1;15
skurwienie się;1;8
skurwienie się;2;8
skurwysyn;1;15
skurwysyństwo;1;11
skurwysyństwo;2;26
skuszenie;1;8
skuszenie;2;8
skuszenie;3;8
skuszenie się;1;8
skuteczność;1;4
skutek;1;13
skutek prawny;1;13
skuter;1;3
skuter;2;3
skuter;3;3
skuter śnieżny;1;3
skuter wodny;1;3
skutkowanie;1;2
skutkowanie;2;23
skuwanie;1;2
skuwanie;2;2
skuwanie;3;2
skuwanie;4;2
skuwka;1;3
skwadron;1;26
skwapliwość;1;9
skwar;1;16
skwara;1;15
skwarek;1;10
skwarka;1;10
skwarka;2;19
skwaśnienie;1;8
skwaśnienie;2;8
skwer;1;12
skwerek;1;12
skwierczenie;1;2
skwitowanie;1;8
skwitowanie;2;8
skyfos;1;3
slab;1;3
slabing;1;3
slabing;2;12
slajd;1;3
slalom;1;8
slalom;2;12
slalom gigant;1;8
slalom kajakowy;1;8
slalom specjalny;1;8
slalom supergigant;1;8
slalomista;1;15
slalomistka;1;15
slalomowiec;1;15
slang;1;7
slapstick;1;3
slash;1;7
slawista;1;15
slawistka;1;15
slawistyka;1;12
slawistyka;2;6
slawizacja;1;19
slawizm;1;7
slawizowanie;1;2
slawizowanie;2;2
slawizowanie się;1;2
SLD;1;11
SLD-owiec;1;15
sleeping;1;12
slide;1;7
slip;1;3
slip jig;1;7
sliping;1;12
slipki;1;3
slipy;1;3
slogan;1;7
slogan;2;7
sloganiarz;1;15
sloganista;1;15
sloganowość;1;4
slojd;1;6
slot;1;3
slot;2;3
slow-fox;1;2
slums;1;12
slumsy;1;12
slup;1;3
slup wojenny;1;3
słabe prawo wielkich liczb;1;6
słabeusz;1;15
słabeusz;2;15
słabiak;1;15
słabizna;1;15
słabnięcie;1;2
słabnięcie;2;2
słabostka;1;4
słabość;1;4
słabość;2;4
słabość;3;4
słabość;4;9
słabość;5;4
słanie;1;2
słanie;2;2
słanie;3;2
słanie;4;2
słanie;5;2
słanie się;1;2
sława;1;23
sława;2;9
sława;3;15
sławienie;1;2
sławojka;1;12
słęp;1;3
słodka bułka;1;10
słodka idiotka;1;15
słodka kapusta;1;10
słodki ziemniak;1;10
słodkie cytryny;1;6
słodkogórz;1;17
słodkość;1;9
słodownia;1;12
słodownia;2;12
słodycz;1;24
słodycz;2;9
słodycz;3;4
słodycz;4;9
słodycze;1;10
słodyszek;1;21
słodyszek rzepakowiec;1;21
słodyszek rzepakowy;1;21
słodzenie;1;2
słodzenie;2;2
słodzik;1;24
słodziny;1;24
słoiczek;1;3
słoik;1;3
słojowanie;1;2
słojowanie;2;6
słoma;1;24
słoma makowa;1;24
słoma owsiana;1;24
słoma targana;1;24
słomiana wdowa;1;15
słomianka;1;3
słomiany wdowiec;1;15
słomka;1;3
słomka;2;17
słoneczka;1;21
słoneczka;2;3
słoneczko;1;3
słoneczko;2;16
słoneczko;3;14
słoneczko;4;15
słonecznik;1;17
słonecznik;2;17
słonecznik;3;10
słonecznik bulwiasty;1;17
słoniątko;1;21
słonica;1;21
słoniczoło;1;3
słonik;1;21
słonik;2;21
słoniki;1;46
słonina;1;10
słoninka;1;10
słoniokształtne;1;46
słoniowacizna;1;19
słoniowate;1;46
słonisko;1;21
słonisko;2;14
słonka;1;21
słonka;2;3
słonki;1;46
słonko;1;15
słonko;2;16
słonko;3;14
słonorośl;1;17
słonorośle;1;17
słoność;1;9
słoń;1;21
słoń;2;15
słoń morski;1;21
Słońce;1;14
słońce;2;16
słońce;3;14
słota;1;23
słowa;1;7
Słowacja;1;12
słowacystyka;1;6
Słowaczka;1;15
Słowak;1;15
Słowenia;1;12
Słoweniec;1;15
Słowenka;1;15
Słowianin;1;15
słowianizm;1;7
Słowianka;1;15
słowianofil;1;15
słowianofilstwo;1;6
słowianofilstwo;2;6
słowianoznawca;1;15
słowianoznawczyni;1;15
słowianoznawstwo;1;6
słowiańszczyzna;1;6
słowik;1;21
słowik rdzawy;1;21
słowik szary;1;21
słowikówka;1;21
słownictwo;1;11
słowniczek;1;3
słownik;1;3
słownik biograficzny;1;3
słownik dwujęzyczny;1;3
słownik frekwencyjny;1;3
słownikarz;1;15
słowność;1;4
słowo;1;7
słowo;2;7
słowo;3;20
Słowo Boże;1;7
słowo kluczowe;1;7
słowo kluczowe;2;7
słowo maszynowe;1;20
słowo posiłkowe;1;7
słowo wstępne;1;7
słowo-klucz;1;7
słowo-klucz;2;7
słowolejstwo;1;7
Słowosieć;2;11
słowotok;1;19
słowotwórstwo;1;6
słowotwórstwo diachroniczne;1;6
słowotwórstwo sychroniczne;1;6
słód;1;10
słój;1;3
słój;2;17
słóweczko;1;7
słówko;1;7
słuch;1;16
słuch;2;4
słuch absolutny;1;4
słuch fonematyczny;1;16
słuch muzyczny;1;4
słuchacz;1;15
słuchacz;2;15
słuchaczka;1;15
słuchalność;1;20
słuchanie;1;2
słuchanie;2;6
słuchanie;3;2
słuchanie;4;2
słuchanie;5;2
słuchanie spowiedzi;1;2
