lemma;variant;domain;lemma;variant;domain
chlaśnięcie;2;8;chlasnąć;2;33
zabębnienie;1;8;zabębnić;1;33
popchnięcie;1;8;popchnąć;1;33
podcięcie;1;8;podciąć;1;33
poklepanie się;2;8;poklepać się;2;33
poklepanie się;1;8;poklepać się;1;33
trącenie się;1;8;trącić się;1;33
przytupnięcie;1;8;przytupnąć;1;36
kopnięcie;1;8;kopnąć;1;33
tupnięcie;1;8;tupnąć;1;36
odciągnięcie;2;8;odciągnąć;2;36
oderwanie;1;8;oderwać;1;36
odwiedzenie;5;8;odwieść;3;36
odholowanie;1;8;odholować;1;36
oddalenie;1;8;oddalić;1;36
odsunięcie;1;8;odsunąć;1;36
zgarnięcie;1;8;zgarnąć;1;33
odepchnięcie;1;8;odepchnąć;1;36
odtrącenie;2;8;odtrącić;2;36
odwleczenie;2;8;odwlec;2;36
odtoczenie;1;8;odtoczyć;1;36
odstawienie;1;8;odstawić;1;36
odjęcie;2;8;odjąć;2;36
odwiedzenie;6;8;odwieść;4;33
odwiedzenie;4;8;odwieść;2;36
rozepchanie;2;8;rozepchać;2;36
rozepchnięcie;1;8;rozepchnąć;1;36
roztrącenie;1;8;roztrącić;1;36
odrzucenie;3;8;odrzucić;3;36
wykonanie roszady;1;8;wykonać roszadę;1;31
odbicie;6;8;odbić;6;36
przeprawienie;1;8;przeprawić;1;36
zrzucenie;1;8;zrzucić;1;36
wytrząśnięcie;1;8;wytrząsnąć;1;33
wytrzęsienie;2;8;wytrząść;2;33
przerzucenie;3;8;przerzucić;3;39
stoczenie;1;8;stoczyć;1;36
ruszenie się;3;8;ruszyć się;3;31
zrobienie ruchu;1;8;zrobić ruch;1;31
cofnięcie;1;8;cofnąć;1;36
wycofanie;2;8;wycofać;2;36
pryśnięcie;4;8;prysnąć;4;28
skierowanie;4;8;skierować;4;36
wypiąstkowanie;1;8;wypiąstkować;1;36
przepakowanie;1;8;przepakować;1;36
przetransportowanie;1;8;przetransportować;1;36
zepchnięcie;1;8;zepchnąć;1;36
rzucenie;10;8;rzucić;10;36
ścięcie;8;8;ściąć;8;36
przelobowanie;1;8;przelobować;1;36
podkręcenie;2;8;podkręcić;2;31
nadmuchanie;2;8;nadmuchać;2;36
nawianie;1;8;nawiać;1;36
odprowadzenie;1;8;odprowadzić;1;28
przewiezienie;1;8;przewieźć;1;36
uwiezienie;1;8;uwieźć;1;36
strącenie;2;8;strącić;2;33
katapultowanie;1;2;katapultować;1;36
siknięcie;1;8;siknąć;1;36
przewieszenie;1;8;przewiesić;1;36
zwalenie;2;8;zwalić;2;36
tryśnięcie;1;8;trysnąć;1;36
wytryśnięcie;2;8;wytrysnąć;2;36
skopanie;4;8;skopać;4;33
wyrzucenie;1;8;wyrzucić;1;33
przeprowadzenie;5;8;przeprowadzić;5;36
bluzgnięcie;4;8;bluzgnąć;4;40
bluźnięcie;1;8;bluznąć;1;40
przemycenie;1;8;przemycić;1;39
przeładowanie;1;8;przeładować;1;36
zbicie;9;8;zbić;9;33
wytoczenie;4;8;wytoczyć;4;36
posunięcie;1;8;posunąć;1;36
otrząśnięcie się;3;8;otrząsnąć się;3;36
otrzęsienie się;1;8;otrząść się;1;36
przełożenie;1;8;przełożyć;1;36
zestrzelenie;1;8;zestrzelić;1;31
strącenie;1;8;strącić;1;31
katapultowanie;2;2;katapultować;2;36
upuszczenie;1;8;upuścić;1;28
spławienie;1;8;spławić;1;36
przerzucenie;1;8;przerzucić;1;36
przemieszczenie;1;8;przemieścić;1;36
wytransferowanie;1;8;wytransferować;1;38
skiksowanie;2;8;skiksować;2;36
otrząśnięcie;1;8;otrząsnąć;1;36
otrzęsienie;1;8;otrząść;1;36
obtrząśnięcie;1;8;obtrząsnąć;1;36
strząśnięcie;1;8;strząsnąć;1;36
przestawienie;3;8;przestawić;3;36
zbicie w przelocie;1;8;zbić w przelocie;1;31
spuszczenie;3;8;spuścić;3;28
ściągnięcie;2;8;ściągnąć;2;36
zrzucenie;3;8;zrzucić;3;28
zsypanie;1;8;zsypać;1;33
wykrwawienie;1;8;wykrwawić;1;33
rzygnięcie;1;8;rzygnąć;1;40
rozdziawienie się;1;8;rozdziawić się;1;28
rozdziawienie;1;8;rozdziawić;1;28
odemknięcie;1;8;odemknąć;1;36
odszpuntowanie;1;8;odszpuntować;1;33
otworzenie;2;8;otworzyć;2;36
odryglowanie;1;8;odryglować;1;36
rozwalenie;4;8;rozwalić;4;36
rozwarcie;1;8;rozewrzeć;1;36
rozchylenie;1;8;rozchylić;1;36
wytrzeszczenie;1;8;wytrzeszczyć;1;37
wybałuszenie;1;8;wybałuszyć;1;37
odetkanie;1;8;odetkać;1;33
odkorkowanie;1;8;odkorkować;1;33
rozbebeszenie;3;8;rozbebeszyć;3;36
ułożenie;3;8;ułożyć;3;33
przymarszczenie;1;8;przymarszczyć;1;34
splisowanie;1;8;splisować;1;34
upięcie;1;8;upiąć;1;28
sfałdowanie;1;8;sfałdować;1;33
pofałdowanie;1;8;pofałdować;1;34
podpięcie;1;8;podpiąć;1;33
podczepienie;1;8;podczepić;1;33
zaczesanie;1;8;zaczesać;1;33
zmarszczenie;2;8;zmarszczyć;2;33
namarszczenie;2;8;namarszczyć;2;33
uczesanie się;2;8;uczesać się;2;27
uczesanie;1;8;uczesać;1;27
wdanie;1;8;wdać;1;34
udrapowanie;1;8;udrapować;1;34
ufryzowanie;1;8;ufryzować;1;27
odlanie;1;8;odlać;1;34
wyrycie;1;8;wyryć;1;34
wyżłobienie;2;8;wyżłobić;2;34
wyciosanie;1;8;wyciosać;1;34
sformatowanie;2;8;sformatować;2;29
wyklepanie;1;8;wyklepać;1;33
ugniecenie;1;8;ugnieść;1;28
zaokrąglenie;1;8;zaokrąglić;1;28
wycyzelowanie;1;8;wycyzelować;1;34
utworzenie;3;8;utworzyć;3;34
rozprostowanie;1;8;rozprostować;1;28
wyprostowanie;1;8;wyprostować;1;28
naprostowanie;1;8;naprostować;1;28
odgięcie;1;8;odgiąć;1;28
rozgięcie;2;8;rozgiąć;2;28
wyrównanie;6;8;wyrównać;6;28
wyżłobienie;3;8;wyżłobić;3;34
wygrzebanie;3;8;wygrzebać;3;33
wypuczenie;1;8;wypuczyć;1;40
uwypuklenie;2;8;uwypuklić;2;40
wysklepienie;1;8;wysklepić;1;28
obrobienie;3;8;obrobić;3;34
wyrobienie;2;8;wyrobić;2;28
dopieszczenie;1;8;dopieścić;1;34
wycyzelowanie;2;8;wycyzelować;2;34
wykucie;2;8;wykuć;2;33
wyszlifowanie;1;8;wyszlifować;1;28
wypchanie;2;8;wypchać;2;34
wydeptanie;1;8;wydeptać;1;36
wytłoczenie;1;8;wytłoczyć;1;34
wyrżnięcie;5;8;wyrżnąć;5;33
ukształtowanie;1;8;ukształtować;1;28
uformowanie;1;8;uformować;1;34
wymodelowanie;1;8;wymodelować;1;33
nadanie kształtu;1;8;nadać kształt;1;33
urobienie;1;8;urobić;1;33
podmycie;2;8;podmyć;2;28
wydłubanie;3;8;wydłubać;3;33
wyrzezanie;1;8;wyrzezać;1;34
poderwanie;5;8;poderwać;5;28
wydrążenie;1;8;wydrążyć;1;33
sfalowanie;1;8;sfalować;1;33
wystruganie;1;8;wystrugać;1;34
wykończenie;1;8;wykończyć;1;34
zakończenie;3;8;zakończyć;3;34
ulepienie;1;8;ulepić;1;34
wyrąbanie;1;8;wyrąbać;1;34
przerąbanie;2;8;przerąbać;2;34
wyprofilowanie;1;8;wyprofilować;1;34
sprofilowanie;2;8;sprofilować;2;34
rozkurczenie;1;8;rozkurczyć;1;28
wyrzeźbienie;1;8;wyrzeźbić;1;34
wygrawerowanie;1;8;wygrawerować;1;34
wycięcie;1;8;wyciąć;1;34
wydłubanie;1;8;wydłubać;1;34
dopracowanie;1;8;dopracować;1;34
wyregulowanie;3;8;wyregulować;3;33
wykrojenie;2;8;wykroić;2;34
utoczenie;1;8;utoczyć;1;34
wytoczenie;2;8;wytoczyć;2;34
wyżłobienie;1;8;wyżłobić;1;28
wymycie;2;8;wymyć;2;28
wypłukanie;3;8;wypłukać;3;36
obwiązanie;1;8;obwiązać;1;33
owiązanie;1;8;owiązać;1;33
uzwojenie;1;8;uzwoić;1;34
opakowanie;1;8;opakować;1;33
zapakowanie;2;8;zapakować;2;33
spakowanie;3;8;spakować;3;34
otulenie;1;8;otulić;1;33
opatulenie;1;8;opatulić;1;33
okutanie;1;8;okutać;1;33
zakutanie;1;8;zakutać;1;33
okręcenie;1;8;okręcić;1;33
oplecenie;1;8;opleść;1;33
oplątanie;1;8;oplątać;1;33
omotanie;1;8;omotać;1;33
oplecenie się;3;8;opleść się;3;33
zawiązanie;1;8;zawiązać;1;33
związanie;11;8;związać;11;33
zebranie;8;8;zebrać;8;34
przewinięcie;3;8;przewinąć;3;33
okrycie;1;8;okryć;1;33
nawinięcie;1;8;nawinąć;1;33
zwinięcie;3;8;zwinąć;3;33
zawinięcie;3;8;zawinąć;3;33
namotanie;1;8;namotać;1;33
nakręcenie;7;8;nakręcić;7;33
podkręcenie;4;8;podkręcić;4;34
owinięcie;1;8;owinąć;1;33
zawinięcie;1;8;zawinąć;1;33
obwinięcie;1;8;obwinąć;1;33
spowicie;1;8;spowić;1;33
spowinięcie;1;8;spowinąć;1;33
zakręcenie;5;8;zakręcić;5;33
skręcenie;3;8;skręcić;3;33
ściągnięcie;5;8;ściągnąć;5;33
przewiązanie;1;8;przewiązać;1;33
przepasanie;1;8;przepasać;1;33
opasanie;1;8;opasać;1;33
opięcie;2;8;opiąć;2;33
skorygowanie;3;8;skorygować;3;33
dokręcenie;2;8;dokręcić;2;33
nastrojenie;3;8;nastroić;3;33
zestrojenie;2;8;zestroić;2;33
podkręcenie;1;8;podkręcić;1;28
dostrojenie;4;8;dostroić;4;28
zakręcenie;3;8;zakręcić;3;33
dostrojenie;3;8;dostroić;3;28
przestrojenie;2;8;przestroić;2;28
zakręcenie;4;8;zakręcić;4;33
nakręcenie;5;8;nakręcić;5;33
wyregulowanie;2;8;wyregulować;2;33
nastrojenie;2;8;nastroić;2;33
wystrojenie;2;8;wystroić;2;28
przestrojenie;3;8;przestroić;3;28
przełączenie;3;8;przełączyć;3;33
sprowadzenie;3;8;sprowadzić;3;36
nakierowanie;2;8;nakierować;2;36
zwrócenie;2;8;zwrócić;2;36
obrócenie;1;8;obrócić;1;36
skierowanie;2;8;skierować;2;36
nastawienie;3;8;nastawić;3;33
nadstawienie;1;8;nadstawić;1;33
ustawienie;2;8;ustawić;2;28
skonfigurowanie;1;8;skonfigurować;1;34
przekręcenie;1;8;przekręcić;1;36
wykręcenie;4;8;wykręcić;4;36
zorientowanie;3;8;zorientować;3;36
przestawienie;2;8;przestawić;2;33
wycelowanie;1;8;wycelować;1;36
wymierzenie;1;8;wymierzyć;1;36
odwrócenie;2;8;odwrócić;2;28
wycentrowanie;1;8;wycentrować;1;33
nastawienie;5;8;nastawić;5;33
GERUNDIUM - DZIAŁANIE DK oznaczający spowodowanie zmiany położenia lub relacji przestrzennych;1;8;CZASOWNIK - DZIAŁANIE DK oznaczający spowodowanie zmiany położenia lub relacji przestrzennych;1;36
zatrzymanie;3;8;zatrzymać;2;36
wstrzymanie;2;8;wstrzymać;2;36
powstrzymanie;2;8;powstrzymać;2;36
zakażenie;1;8;zakazić;1;27
rozwleczenie;4;8;rozwlec;4;27
zaparkowanie;1;8;zaparkować;1;36
rozwalenie;3;8;rozwalić;3;36
ochrzczenie;2;8;ochrzcić;2;28
uczesanie się;1;8;uczesać się;1;27
zaparcie tchu;1;8;zaprzeć dech;1;40
zaparcie oddechu;1;8;zaprzeć oddech;1;30
wyrugowanie;2;8;wyrugować;2;39
wyrwanie;1;8;wyrwać;1;33
wydarcie;1;8;wydrzeć;1;33
rozkucie;1;8;rozkuć;1;33
zesznurowanie;1;8;zesznurować;1;33
pociągnięcie;4;8;pociągnąć;4;36
obsypanie się;1;8;obsypać się;1;33
osypanie się;1;8;osypać się;1;33
spuszczenie;2;8;spuścić;2;33
uprzędzenie;1;8;uprząść;1;34
usnucie;1;8;usnuć;1;34
ściągnięcie;8;8;ściągnąć;8;36
spiętrzenie;1;8;spiętrzyć;1;36
zniesienie;6;8;znieść;6;36
podwiązanie;1;8;podwiązać;1;33
rwanie;7;2;rwać;7;33
skrzyżowanie;1;8;skrzyżować;1;34
zarażenie;2;8;zarazić;2;27
zainfekowanie;1;8;zainfekować;1;27
rozcieńczenie;1;8;rozcieńczyć;1;28
oswobodzenie;1;8;oswobodzić;1;33
wyswobodzenie;1;8;wyswobodzić;1;33
wyzwolenie;1;8;wyzwolić;1;33
uwolnienie;2;8;uwolnić;2;33
wyczyszczenie;2;8;wyczyścić;2;28
poprawienie;3;8;poprawić;3;33
wyrównanie;3;8;wyrównać;3;33
uładzenie;1;8;uładzić;1;33
puszczenie;1;8;puścić;1;34
pokrzyżowanie;2;8;pokrzyżować;2;34
zawiązanie;3;8;zawiązać;3;33
przechylenie;1;8;przechylić;1;36
rozpieprzenie;2;8;rozpieprzyć;2;36
wypuszczenie;1;8;wypuścić;1;40
rozprzestrzenienie;1;8;rozprzestrzenić;1;28
otoczenie;2;8;otoczyć;2;36
okrążenie;2;8;okrążyć;2;36
rozbebeszenie;2;8;rozbebeszyć;2;33
przerwanie;8;8;przerwać;8;33
roztoczenie;1;8;roztoczyć;1;34
rozsianie;2;8;rozsiać;2;34
odblokowanie;2;8;odblokować;2;31
oblegnięcie;2;8;oblec;3;31
zahamowanie;2;8;zahamować;2;36
wyhamowanie;2;8;wyhamować;2;36
obstawienie;1;8;obstawić;1;36
wykorzenienie;3;8;wykorzenić;3;33
osaczenie;1;8;osaczyć;1;36
przerzedzenie;1;8;przerzedzić;1;28
usunięcie;5;8;usunąć;5;28
roztrząśnięcie;1;8;roztrząsnąć;1;33
roztrzęsienie;1;8;roztrząść;1;33
przytrzymanie;1;8;przytrzymać;1;33
rozpylenie;1;8;rozpylić;1;28
rozwodnienie;1;8;rozwodnić;1;28
przeczesanie się;2;8;przeczesać się;2;27
przeważenie;3;8;przeważyć;3;36
rozproszenie;4;8;rozproszyć;4;34
obsadzenie;3;8;obsadzić;3;36
uporządkowanie;1;8;uporządkować;1;33
poukładanie;1;8;poukładać;1;33
ułożenie;1;8;ułożyć;1;36
doprowadzenie do porządku;1;8;doprowadzić do porządku;1;36
zawiązanie;2;8;zawiązać;2;33
spędzenie;2;8;spędzić;2;36
obstąpienie;1;8;obstąpić;1;36
puszczenie;12;8;puścić;12;34
zatkanie;2;8;zatkać;2;40
rozrzucenie;1;8;rozrzucić;1;36
wystrzelenie;2;8;wystrzelić;2;28
oblegnięcie;3;8;oblec;4;36
przejaśnienie;2;8;przejaśnić;2;28
obciągnięcie;1;8;obciągnąć;1;33
rozsypanie;1;8;rozsypać;1;36
skontrowanie;3;8;skontrować;3;31
rozpętanie;1;8;rozpętać;1;33
chuchnięcie;1;8;chuchnąć;1;36
rozsianie;3;8;rozsiać;3;36
rozwianie;2;8;rozwiać;2;36
powściągnięcie;2;8;powściągnąć;2;36
rozpylenie;2;8;rozpylić;2;28
rozwleczenie;2;8;rozwlec;2;36
dmuchnięcie;2;8;dmuchnąć;2;36
osadzenie;1;8;osadzić;1;36
rozrobienie;1;8;rozrobić;1;33
zarobienie;3;8;zarobić;3;34
przegrupowanie;1;8;przegrupować;1;36
rozrzedzenie;1;8;rozrzedzić;1;28
rozgęszczenie;1;8;rozgęścić;1;28
związanie;6;8;związać;6;33
zatamowanie;2;8;zatamować;2;40
GERUNDIUM - DZIAŁANIE DK oznaczający spowodowanie zmiany posiadania lub sytuację związaną z posiadaniem;1;8;CZASOWNIK - DZIAŁANIE DK oznaczający spowodowanie zmiany posiadania lub sytuację związaną z posiadaniem;1;38
ustalenie;4;8;ustalić;4;28
opustoszenie;3;8;opustoszyć;2;28
uskutecznienie;1;8;uskutecznić;1;28
GERUNDIUM - DZIAŁANIE DK oznaczający spowodowanie zm. sytuacji związanej z łańcuchem przyczynowo-skutkowym;1;8;CZASOWNIK - DZIAŁANIE DK oznaczający spowodowanie zm. sytuacji związanej z łańcuchem przyczynowo-skutkowym;1;28
uodpornienie;1;8;uodpornić;1;28
ukonkretnienie;1;8;ukonkretnić;1;30
skonkretyzowanie;1;8;skonkretyzować;1;30
skrystalizowanie;2;8;skrystalizować;2;30
wykrystalizowanie;2;8;wykrystalizować;2;30
ucieleśnienie;1;8;ucieleśnić;1;28
GERUNDIUM - DZIAŁANIE DK oznaczający kontakt fizyczny, który wpływa na obiekt;1;8;CZASOWNIK - DZIAŁANIE DK oznaczający kontakt fizyczny, który wpływa na obiekt;1;33
zracjonalizowanie;1;8;zracjonalizować;1;29
zahartowanie;1;8;zahartować;1;35
rozzuchwalenie;1;8;rozzuchwalić;1;39
rozbestwienie;1;8;rozbestwić;1;39
rozwydrzenie;1;8;rozwydrzyć;1;39
skucie;1;8;skuć;1;28
uwiarygodnienie;1;8;uwiarygodnić;1;29
uwierzytelnienie;1;8;uwierzytelnić;1;29
uprawdopodobnienie;1;8;uprawdopodobnić;1;29
GERUNDIUM - DZIAŁANIE DK oznaczający spowodowanie zm. stanu mentalnego lub emocjonalnego albo reakcję emocjonalno-fizjologiczną;1;8;CZASOWNIK - DZIAŁANIE DK oznaczający spowodowanie zm. stanu mentalnego lub emocjonalnego albo reakcję emocjonalno-fizjologiczną;1;35
urzeczywistnienie;1;8;urzeczywistnić;1;37
zrealizowanie;2;8;zrealizować;2;39
GERUNDIUM - DZIAŁANIE DK oznaczający spowodowanie zmiany w obrębie relacji abstrakcyjnych;1;8;CZASOWNIK - DZIAŁANIE DK oznaczający spowodowanie zmiany w obrębie relacji abstrakcyjnych;1;29
przypilnowanie;2;8;przypilnować;2;39
zdynamizowanie;1;8;zdynamizować;1;28
ziszczenie;1;8;ziścić;1;28
spełnienie;2;8;spełnić;2;28
spowodowanie _DZIAŁANIA DK_;1;8;spowodować _DZIAŁANIE DK_;1;39
odwrzaśnięcie;1;8;odwrzasnąć;1;30
odparowanie;1;8;odparować;1;30
odkrzyknięcie;1;8;odkrzyknąć;1;30
odburknięcie;1;8;odburknąć;1;30
odwarknięcie;1;8;odwarknąć;1;30
odmruknięcie;1;8;odmruknąć;1;30
krzyknięcie;1;8;krzyknąć;1;30
wykrzyknięcie;1;8;wykrzyknąć;1;30
wrzaśnięcie;1;8;wrzasnąć;1;30
wydarcie się;1;8;wydrzeć się;1;30
odrzeknięcie;1;8;odrzec;1;30
odpowiedzenie;2;8;odpowiedzieć;2;30
danie odpowiedzi;1;8;dać odpowiedź;1;30
udzielenie odpowiedzi;1;8;udzielić odpowiedzi;1;30
odparcie;3;8;odeprzeć;3;30
odszepnięcie;2;8;odszepnąć;2;30
odpisanie;2;8;odpisać;2;30
odpowiedzenie;4;8;odpowiedzieć;4;30
odbąknięcie;1;8;odbąknąć;1;30
odpyskowanie;1;8;odpyskować;1;30
odpysknięcie;1;8;odpysknąć;1;30
zripostowanie;1;8;zripostować;1;30
zaręczenie;2;8;zaręczyć;2;30
nastręczenie;2;8;nastręczyć;2;39
poradzenie;2;8;poradzić;2;30
podyktowanie;3;8;podyktować;3;35
skierowanie;5;8;skierować;5;30
naprowadzenie;1;8;naprowadzić;1;30
odesłanie;1;8;odesłać;1;30
narajenie;1;8;naraić;1;39
podpowiedzenie;2;8;podpowiedzieć;2;29
podszepnięcie;2;8;podszepnąć;2;29
odradzenie;1;8;odradzić;1;30
zalecenie;4;8;zalecić;2;30
zarekomendowanie;1;8;zarekomendować;1;30
polecenie;2;8;polecić;1;30
zalecenie;2;8;zalecić;1;30
podsunięcie;3;8;podsunąć;3;30
zasugerowanie;2;8;zasugerować;2;30
poddanie;3;8;poddać;3;30
przepisanie;5;8;przepisać;5;30
zaordynowanie;2;8;zaordynować;2;39
zaaplikowanie;3;8;zaaplikować;3;34
ześrodkowanie;2;8;ześrodkować;2;28
doradzenie;1;8;doradzić;1;30
rozgrzeszenie;1;8;rozgrzeszyć;1;39
udzielenie rozgrzeszenia;1;8;udzielić rozgrzeszenia;1;39
danie rozgrzeszenia;1;8;dać rozgrzeszenie;1;39
GERUNDIUM - DZIAŁANIE DK oznaczający kontakt fizyczny;1;8;CZASOWNIK - DZIAŁANIE DK oznaczający kontakt fizyczny;1;33
przekopanie;4;8;przekopać;4;34
zgryzienie;1;8;zgryźć;1;32
użyczenie;2;8;użyczyć;2;39
zmiażdżenie;1;8;zmiażdżyć;1;28
zgniecenie;2;8;zgnieść;2;28
rozgniecenie;1;8;rozgnieść;1;28
przekopanie;5;8;przekopać;5;34
wyświęcenie;1;8;wyświęcić;1;34
danie;3;8;dać;3;39
wykopanie;2;8;wykopać;2;36
przebicie;2;8;przebić;2;34
udzielenie;2;8;udzielić;2;39
wywiercenie;1;8;wywiercić;1;34
rozczytanie się;1;8;rozczytać się;1;29
zaczytanie się;1;8;zaczytać się;1;29
wyczytanie;3;8;wyczytać;3;37
zaczytanie;2;8;zaczytać;2;37
połknięcie;4;8;połknąć;4;29
oczytanie się;1;8;oczytać się;1;37
odszyfrowanie;3;8;odszyfrować;3;29
rozszyfrowanie;3;8;rozszyfrować;3;29
zdekodowanie;1;8;zdekodować;1;29
przeczytanie;1;8;przeczytać;1;29
rozszyfrowanie;2;8;rozszyfrować;2;29
rozgryzienie;2;8;rozgryźć;2;29
odczytanie;5;8;odczytać;5;37
odczytanie;1;8;odczytać;1;29
przeczytanie;3;8;przeczytać;3;29
odcyfrowanie;1;8;odcyfrować;1;29
odszyfrowanie;2;8;odszyfrować;2;29
rozczytanie;1;8;rozczytać;1;29
pochłonięcie;7;8;pochłonąć;7;29
wystudiowanie;2;8;wystudiować;2;29
rozpoznanie się;3;8;rozpoznać się;3;29
przerobienie;2;8;przerobić;2;29
przerzucenie;5;8;przerzucić;5;39
przyglądnięcie się;1;8;przyglądnąć się;1;29
przyjrzenie się;1;8;przyjrzeć się;1;29
obcykanie się;1;8;obcykać się;1;29
obeznanie się;1;8;obeznać się;1;29
otrzaskanie się;2;8;otrzaskać się;2;29
obejrzenie;1;8;obejrzeć;1;37
oglądnięcie;1;8;oglądnąć;1;37
zobaczenie;2;8;zobaczyć;2;37
przekartkowanie;1;8;przekartkować;1;37
pooglądanie;2;8;pooglądać;2;37
przejście;20;8;przejść;20;29
przelecenie;8;8;przelecieć;9;29
prześledzenie;1;8;prześledzić;1;29
zgłębienie;1;8;zgłębić;1;29
przestudiowanie;1;8;przestudiować;1;29
przejrzenie;2;8;przejrzeć;2;37
otarcie się;3;8;otrzeć się;3;29
liźnięcie;3;8;liznąć;3;29
wystudiowanie;3;8;wystudiować;3;29
zapoznanie się;1;8;zapoznać się;1;29
zaznajomienie się;1;8;zaznajomić się;1;29
poznanie się;1;8;poznać się;1;29
podyktowanie;2;8;podyktować;2;30
przemówienie;3;8;przemówić;3;30
zadeklamowanie;1;8;zadeklamować;1;30
wydeklamowanie;1;8;wydeklamować;1;30
wyrecytowanie;2;8;wyrecytować;2;30
przeliterowanie;1;8;przeliterować;1;30
zadźwięczenie;2;8;zadźwięczeć;2;30
wypowiedzenie;1;8;wypowiedzieć;1;30
powiedzenie;5;8;powiedzieć;4;30
pomodlenie się;1;8;pomodlić się;1;30
kropnięcie;7;8;kropnąć;7;30
odszeptanie;1;8;odszeptać;1;30
odszepnięcie;1;8;odszepnąć;1;30
zmówienie;1;8;zmówić;1;30
odmówienie;4;8;odmówić;4;30
wygłoszenie;1;8;wygłosić;1;30
przeżegnanie się;1;8;przeżegnać się;1;33
odmówienie pacierza;1;8;odmówić pacierz;1;30
zadrganie;4;8;zadrgać;4;30
podkucie;3;8;podkuć;3;29
przeszkolenie się;1;8;przeszkolić się;1;29
poznanie;7;8;poznać;7;29
nauczenie się;1;8;nauczyć się;1;29
wyedukowanie się;1;8;wyedukować się;1;29
wykształcenie się;3;8;wykształcić się;3;29
wyszkolenie się;1;8;wyszkolić się;1;29
wystudiowanie;1;8;wystudiować;1;29
potrafienie;1;8;potrafić;1;40
wyuczenie się;1;8;wyuczyć się;1;29
wyćwiczenie się;1;8;wyćwiczyć się;1;29
wytrenowanie się;1;8;wytrenować się;1;28
przekwalifikowanie się;1;8;przekwalifikować się;1;29
przepowiedzenie;2;8;przepowiedzieć;2;30
wchłonięcie;6;8;wchłonąć;6;29
łyknięcie;4;8;łyknąć;4;29
udoskonalenie się;1;8;udoskonalić się;1;28
wydoskonalenie się;1;8;wydoskonalić się;1;28
popracowanie nad sobą;1;8;popracować nad sobą;1;28
przygotowanie się;2;8;przygotować się;2;29
przyswojenie;2;8;przyswoić;2;29
opanowanie;4;8;opanować;4;29
wykucie;3;8;wykuć;3;29
wykucie się;1;8;wykuć się;1;29
wkucie;2;8;wkuć;2;29
wkucie się;2;8;wkuć się;2;29
powtórzenie;4;8;powtórzyć;4;29
podszkolenie się;1;8;podszkolić się;1;39
poduczenie się;1;8;poduczyć się;1;39
wyspecjalizowanie się;1;8;wyspecjalizować się;1;29
wyćwiczenie;2;8;wyćwiczyć;2;29
złapanie się na ...;1;8;złapać się na ...;1;29
przyłapanie się na ...;1;8;przyłapać się na ...;1;29
obejrzenie się;3;8;obejrzeć się;3;29
rozeznanie;3;8;rozeznać;2;29
dostrzeżenie;2;8;dostrzec;2;29
dojrzenie;3;8;dojrzeć;3;29
zreflektowanie się;2;8;zreflektować się;2;29
wykrycie;3;8;wykryć;3;29
ujawnienie;2;8;ujawnić;2;29
doszperanie się;1;8;doszperać się;1;39
pomiarkowanie się;1;8;pomiarkować się;1;29
pomiarkowanie;2;8;pomiarkować;2;29
odróżnienie;3;8;odróżnić;3;29
rozróżnienie;3;8;rozróżnić;2;29
doszukanie się;1;8;doszukać się;1;39
dopatrzenie się;1;8;dopatrzyć się;1;39
upatrzenie;1;8;upatrzyć;1;39
rozdzielenie;7;8;rozdzielić;6;29
odgraniczenie;2;8;odgraniczyć;2;29
rozgraniczenie;2;8;rozgraniczyć;2;29
zorientowanie się;1;8;zorientować się;1;29
rozeznanie się;1;8;rozeznać się;1;29
rozeznanie;1;8;rozeznać;1;29
połapanie się;1;8;połapać się;1;29
spostrzeżenie;2;8;spostrzec;2;29
wejrzenie;1;8;wejrzeć;1;29
wglądnięcie;2;8;wglądnąć;2;29
spotkanie;5;8;spotkać;5;37
upatrzenie;2;8;upatrzyć;2;29
wejście;14;8;wejść;14;29
wniknięcie;3;8;wniknąć;3;29
wczytanie się;1;8;wczytać się;1;37
wypatrzenie;1;8;wypatrzyć;1;29
odkrycie;3;8;odkryć;3;29
prześlizgnięcie się;1;8;prześlizgnąć się;1;29
prześliźnięcie się;3;8;prześliznąć się;3;29
wynalezienie;3;8;wynaleźć;3;29
odnalezienie;2;8;odnaleźć;2;37
poznanie;3;8;poznać;3;29
wykrycie;1;8;wykryć;1;29
znalezienie;5;8;znaleźć;6;29
wmyślenie się;1;8;wmyślić się;1;29
władowanie się;1;8;władować się;1;36
załadowanie się;1;8;załadować się;1;36
dosiądnięcie;3;8;dosiąść;3;36
dosiądnięcie się;2;8;dosiąść się;2;36
wgramolenie się;1;8;wgramolić się;1;36
wtarabanienie się;2;8;wtarabanić się;2;36
wtaszczenie się;1;8;wtaszczyć się;1;36
przekroczenie progu;1;8;przekroczyć próg;1;36
wdarcie się;1;8;wedrzeć się;1;36
wtargnięcie;1;8;wtargnąć;1;36
wtoczenie się;2;8;wtoczyć się;2;36
wlezienie;2;8;wleźć;2;36
wejście;4;8;wejść;4;36
wstąpienie;4;8;wstąpić;5;36
wepchanie się;2;8;wepchać się;2;36
wepchnięcie się;1;8;wepchnąć się;1;36
wciśnięcie się;1;8;wcisnąć się;1;36
wparcie się;1;8;weprzeć się;1;36
wtłoczenie się;1;8;wtłoczyć się;1;36
