lemma;variant;domain;lemma;variant;domain
interweniowanie;1;czy;interweniować;1;sp
rozpychanie się;1;czy;rozpychać się;1;sp
upoważnianie się;2;czy;upoważniać się;2;sp
przełączanie;2;czy;przełączać;2;zmn
dawanie;2;czy;dawać;2;sp
pośredniczenie;1;czy;pośredniczyć;1;sp
umawianie;2;czy;umawiać;2;sp
predysponowanie;1;czy;predysponować;1;sp
predestynowanie;1;czy;predestynować;1;sp
łączenie;2;czy;łączyć;2;cwyt
pytanie;1;czy;pytać;1;cpor
indagowanie;1;czy;indagować;1;cpor
nagabywanie;1;czy;nagabywać;1;cpor
zagabywanie;1;czy;zagabywać;1;cpor
zapytywanie;1;czy;zapytywać;1;cpor
zapytywanie się;1;czy;zapytywać się;1;cpor
zadawanie pytania;1;czy;zadawać pytanie;1;cpor
pytanie się;1;czy;pytać się;1;cpor
zwracanie się z pytaniem;1;czy;zwracać się z pytaniem;1;cpor
odwoływanie się;3;czy;odwoływać się;3;cpor
konsultowanie;3;czy;konsultować;3;cpor
konsultowanie się;2;czy;konsultować się;2;cpor
zagajanie;1;czy;zagajać;1;sp
interpelowanie;1;czy;interpelować;1;sp
zasięganie;1;czy;zasięgać;1;cpor
zasięganie opinii;1;czy;zasięgać opinii;1;cpor
tytułowanie;2;czy;tytułować;2;cpor
wołanie;3;czy;wołać;3;cpor
mówienie;6;czy;mówić;6;cpor
radzenie się;1;czy;radzić się;1;cpor
zasięganie rady;1;czy;zasięgać rady;1;cpor
zapraszanie;1;czy;zapraszać;1;cpor
proszenie;2;czy;prosić;2;cpor
zwracanie się;1;czy;zwracać się;1;cpor
wydawanie;11;czy;wydawać;11;cpor
podjadanie;4;czy;podjadać;4;cjedz
podżeranie;5;czy;podżerać;5;cjedz
wsuwanie;2;czy;wsuwać;2;cjedz
wydziobywanie;1;czy;wydziobywać;1;cjedz
wydzióbywanie;1;czy;wydzióbywać;1;cjedz
skubanie;2;czy;skubać;2;cjedz
poskubywanie;1;czy;poskubywać;1;cjedz
szczypanie;4;czy;szczypać;4;cjedz
smykanie;1;czy;smykać;1;cjedz
podjadanie;1;czy;podjadać;1;cjedz
podżeranie;4;czy;podżerać;4;cjedz
przegryzanie;2;czy;przegryzać;2;cjedz
zagryzanie;1;czy;zagryzać;1;cjedz
zakąszanie;1;czy;zakąszać;1;cjedz
objadanie;1;czy;objadać;1;cjedz
papusianie;1;czy;papusiać;1;cjedz
obiadowanie;1;czy;obiadować;1;cjedz
wygryzanie;1;czy;wygryzać;1;cjedz
rąbanie;8;czy;rąbać;8;cjedz
przegryzanie;3;czy;przegryzać;3;cjedz
przekąszanie;1;czy;przekąszać;1;cjedz
tuczenie się;1;czy;tuczyć się;1;cjedz
zapasanie się;1;czy;zapasać się;1;cjedz
rozżeranie się;1;czy;rozżerać się;1;zmn
pogryzanie;1;czy;pogryzać;1;cjedz
żarcie;1;czy;żreć;1;cjedz
zżeranie;4;czy;zżerać;4;cjedz
pożeranie;1;czy;pożerać;1;cjedz
obżeranie;2;czy;obżerać;2;cjedz
wyskubywanie;1;czy;wyskubywać;1;cjedz
dojadanie;1;czy;dojadać;1;cjedz
dzióbnięcie;4;zdarz;dzióbnąć;4;dtk
dziobnięcie;4;zdarz;dziobnąć;4;dtk
podskubywanie;2;czy;podskubywać;2;cjedz
wieczerzanie;1;czy;wieczerzać;1;cjedz
wpieprzanie;2;czy;wpieprzać;2;cjedz
żarcie;2;czy;żreć;2;cjedz
zżeranie;5;czy;zżerać;5;cjedz
podjadanie;2;czy;podjadać;2;cjedz
podżeranie;1;czy;podżerać;1;cjedz
przełknięcie;2;zdarz;przełknąć;2;dtk
połknięcie;1;zdarz;połknąć;1;cjedz
łyknięcie;2;zdarz;łyknąć;2;dtk
wcinanie;1;czy;wcinać;1;cjedz
zajadanie się;1;czy;zajadać się;1;cjedz
jedzenie;1;czy;jeść;1;cjedz
spożywanie;1;czy;spożywać;1;cjedz
zjadanie;1;czy;zjadać;1;cjedz
konsumowanie;1;czy;konsumować;1;cjedz
posilanie się;1;czy;posilać się;1;cjedz
pożywianie się;1;czy;pożywiać się;1;cjedz
częstowanie się;1;czy;częstować się;1;cjedz
pojadanie;1;czy;pojadać;1;cjedz
nażeranie się;1;czy;nażerać się;1;cjedz
obżeranie się;1;czy;obżerać się;1;cjedz
pchanie w siebie;1;czy;pchać w siebie;1;cjedz
wylizywanie;2;czy;wylizywać;2;cjedz
łasowanie;1;czy;łasować;1;cjedz
zażeranie się;1;czy;zażerać się;1;cst
pochłanianie;2;czy;pochłaniać;2;cjedz
połykanie;2;czy;połykać;2;cjedz
przełykanie;2;czy;przełykać;2;cjedz
łykanie;3;czy;łykać;3;cjedz
chapanie;1;czy;chapać;1;cjedz
żerowanie;1;czy;żerować;1;cjedz
wyjadanie;1;czy;wyjadać;1;cjedz
szamanie;1;czy;szamać;1;cjedz
wyżeranie;1;czy;wyżerać;1;cjedz
naładowywanie się;1;czy;naładowywać się;1;cjedz
nadżeranie;2;czy;nadżerać;2;cjedz
dziobanie;1;czy;dziobać;1;cjedz
dzióbanie;2;czy;dzióbać;2;cjedz
skubanie;1;czy;skubać;1;cjedz
wygryzanie;2;czy;wygryzać;2;cjedz
ucztowanie;1;czy;ucztować;1;cjedz
biesiadowanie;1;czy;biesiadować;1;cjedz
wiosłowanie;1;czy;wiosłować;1;cjedz
pasienie się;3;czy;paść się;3;cjedz
najadanie się;1;czy;najadać się;1;cjedz
napychanie się;1;czy;napychać się;1;cjedz
nasycanie się;2;czy;nasycać się;2;cjedz
napakowywanie się;1;czy;napakowywać się;1;cjedz
zapychanie się;1;czy;zapychać się;1;cjedz
młócenie;2;czy;młócić;2;cjedz
pasienie się;1;czy;paść się;1;cjedz
wypasanie się;1;czy;wypasać się;1;cjedz
odjadanie się;1;czy;odjadać się;1;cjedz
wieczerzowanie;1;czy;wieczerzować;1;cjedz
uwijanie się;1;czy;uwijać się;1;ruch
pośpieszanie;1;czy;pośpieszać;1;ruch
spieszenie się;1;czy;spieszyć się;1;ruch
śpieszenie się;1;czy;śpieszyć się;1;ruch
galopowanie;1;czy;galopować;1;ruch
pospieszanie;1;czy;pospieszać;1;ruch
streszczanie się;1;czy;streszczać się;1;zmn
próbowanie;4;czy;próbować;4;cjedz
smakowanie;1;czy;smakować;1;cjedz
kosztowanie;1;czy;kosztować;1;cjedz
degustowanie;1;czy;degustować;1;cjedz
chłapnięcie;2;zdarz;chłapnąć;2;cjedz
obgryzanie;1;czy;obgryzać;1;cjedz
ogryzanie;1;czy;ogryzać;1;cjedz
wrąbywanie;1;czy;wrąbywać;1;cjedz
pałaszowanie;1;czy;pałaszować;1;cjedz
zajadanie;1;czy;zajadać;1;cjedz
krzyczenie;1;czy;krzyczeć;1;cpor
wrzeszczenie;1;czy;wrzeszczeć;1;cpor
wykrzykiwanie;1;czy;wykrzykiwać;1;cpor
darcie się;1;czy;drzeć się;1;cpor
wydzieranie się;1;czy;wydzierać się;1;cpor
kaszlenie;1;czy;kaszleć;1;ruch
kasłanie;1;czy;kasłać;1;ruch
gulgotanie;1;czy;gulgotać;1;cpor
bełkotanie;1;czy;bełkotać;1;cpor
odzywanie się;1;czy;odzywać się;1;cpor
przemawianie;1;czy;przemawiać;1;cpor
zabieranie głosu;1;czy;zabierać głos;1;cpor
chichotanie;1;czy;chichotać;1;cczuj
chrupanie;1;czy;chrupać;1;cjedz
posykiwanie;1;!nie ustawiony!;posykiwać;1;cpor
gamlanie;1;czy;gamlać;1;cwyt
zawodzenie;2;czy;zawodzić;2;cpor
ryczenie;2;czy;ryczeć;2;cwyt
kwiczenie;1;czy;kwiczeć;1;cwyt
chrząkanie;1;czy;chrząkać;1;cpor
gaworzenie;1;czy;gaworzyć;1;cpor
bekanie;1;czy;bekać;1;cwyt
wyrywanie się;1;czy;wyrywać się;1;cpor
wycie;2;czy;wyć;2;cpor
śpiewanie;1;czy;śpiewać;1;cpor
odśpiewywanie;1;czy;odśpiewywać;1;cpor
pochrząkiwanie;2;czy;pochrząkiwać;2;cpor
świstanie;2;czy;świstać;2;cwyt
falsetowanie;1;czy;falsetować;1;cpor
wyciąganie;5;czy;wyciągać;5;cpor
odgwizdywanie;1;czy;odgwizdywać;1;cpor
odkrztuszanie;1;czy;odkrztuszać;1;ruch
pogwizdywanie;1;czy;pogwizdywać;1;cpor
pokrzykiwanie;1;czy;pokrzykiwać;1;cpor
wydawanie głosu;1;czy;wydawać głos;2;cpor
wydobywanie głosu;1;czy;wydobywać głos;1;cpor
zanoszenie się;1;czy;zanosić się;1;cpor
pokasływanie;1;czy;pokasływać;1;cwyt
pokaszliwanie;1;czy;pokaszliwać;1;cwyt
szczękanie;1;czy;szczękać;1;cwyt
szczękanie zębami;1;czy;szczękać zębami;1;cwyt
klapanie zębami;1;czy;klapać zębami;1;cwyt
kłapanie zębami;1;czy;kłapać zębami;1;cwyt
klapanie;2;czy;klapać;2;ruch
kłapanie;1;czy;kłapać;1;ruch
basowanie;1;czy;basować;1;cpor
gwizdanie;1;czy;gwizdać;1;cwyt
rżenie;2;czy;rżeć;2;cwyt
czkanie;1;czy;czkać;1;cwyt
parskanie;2;czy;parskać;2;cpor
pogwizdywanie;4;czy;pogwizdywać;4;cpor
poświstywanie;1;czy;poświstywać;1;cpor
rechotanie;1;czy;rechotać;1;cczuj
zaśmiewanie się;1;czy;zaśmiewać się;1;cczuj
kolędowanie;2;czy;kolędować;2;cpor
piłowanie mordy;1;czy;piłować mordę;1;cpor
piłowanie gęby;1;czy;piłować gębę;1;cpor
piłowanie dzioba;1;czy;piłować dziób;1;cpor
śmianie się;1;czy;śmiać się;1;cczuj
świstanie;1;czy;świstać;1;cwyt
świszczenie;1;czy;świszczeć;1;cwyt
fukanie;3;czy;fukać;3;cpor
prychanie;3;czy;prychać;3;cpor
odchrząkiwanie;1;czy;odchrząkiwać;1;zmn
pogwizdywanie;3;zdarz;pogwizdywać;3;cwyt
poświstywanie;3;zdarz;poświstywać;3;cwyt
jodłowanie;1;czy;jodłować;1;cpor
jodlowanie;1;czy;jodlować;1;cpor
krztuszenie się;1;czy;krztusić się;1;cst
dławienie się;1;czy;dławić się;1;cst
zachłystywanie się;1;czy;zachłystywać się;1;cst
mlaskanie;2;czy;mlaskać;2;cwyt
ciamkanie;1;czy;ciamkać;1;cwyt
przyśpiewywanie;1;czy;przyśpiewywać;1;cpor
rzężenie;1;czy;rzęzić;1;cpor
charczenie;1;czy;charczeć;1;cpor
chrapanie;1;czy;chrapać;1;cpor
syczenie;2;czy;syczeć;2;cpor
sykanie;1;czy;sykać;1;cpor
pykanie;2;czy;pykać;2;cpor
bałaganienie;2;czy;bałaganić;2;zmn
smrodzenie;1;czy;smrodzić;1;zmn
zasmradzanie;1;czy;zasmradzać;1;zmn
zadymianie;1;czy;zadymiać;1;zmn
zasalanie;2;czy;zasalać;2;zmn
kopcenie;2;czy;kopcić;2;zmn
zamulanie;1;czy;zamulać;1;zmn
zasiarczanie;1;czy;zasiarczać;1;zmn
osmalanie;1;czy;osmalać;1;zmn
pylenie;1;czy;pylić;1;zmn
zapylanie;2;czy;zapylać;2;zmn
zasalanie;3;czy;zasalać;3;zmn
zaczadzanie;1;czy;zaczadzać;1;zmn
okopcanie;1;czy;okopcać;1;zmn
śmiecenie;1;czy;śmiecić;1;cwyt
zaśmiecanie;2;czy;zaśmiecać;2;cwyt
zatruwanie;4;czy;zatruwać;4;zmn
trucie;2;czy;truć;2;zmn
skażanie;1;czy;skażać;1;zmn
zanieczyszczanie;1;czy;zanieczyszczać;1;zmn
zanoszenie;1;czy;zanosić;1;ruch
odnoszenie;5;czy;odnosić;5;ruch
wnoszenie;6;czy;wnosić;6;ruch
obwożenie;1;czy;obwozić;1;ruch
wnoszenie;8;czy;wnosić;8;ruch
kolportowanie;1;czy;kolportować;1;cpos
doręczanie;1;czy;doręczać;1;cpos
oddawanie;9;czy;oddawać;9;sp
wtaszczanie;1;czy;wtaszczać;1;ruch
odstawianie;4;czy;odstawiać;4;ruch
odżywianie;2;czy;odżywiać;2;hig
dowożenie;1;czy;dowozić;1;ruch
podrzucanie;2;czy;podrzucać;2;ruch
zasilanie;1;czy;zasilać;1;zmn
ciągnięcie;17;czy;ciągnąć;17;ruch
rozprowadzanie;1;czy;rozprowadzać;1;cpos
wiezienie;1;czy;wieźć;1;ruch
eskortowanie;1;czy;eskortować;1;dtk
konwojowanie;1;czy;konwojować;1;dtk
odprowadzanie;2;czy;odprowadzać;2;dtk
wożenie;1;czy;wozić;1;ruch
odstawianie;5;czy;odstawiać;5;ruch
przytaczanie;2;czy;przytaczać;2;ruch
ładowanie;3;czy;ładować;3;zmn
naładowywanie;2;czy;naładowywać;2;zmn
rozwożenie;1;czy;rozwozić;1;ruch
obtaczanie;2;czy;obtaczać;2;ruch
przynoszenie;4;czy;przynosić;4;ruch
donoszenie;7;czy;donosić;7;ruch
dostawianie;1;czy;dostawiać;1;ruch
wwożenie;1;czy;wwozić;1;ruch
przewożenie;1;czy;przewozić;1;ruch
uwożenie;1;czy;uwozić;1;ruch
nadsyłanie;1;czy;nadsyłać;1;ruch
przysyłanie;1;czy;przysyłać;1;ruch
toczenie;1;czy;toczyć;1;ruch
przetaczanie;1;czy;przetaczać;1;ruch
turlanie;1;czy;turlać;1;ruch
kulanie;1;czy;kulać;1;ruch
taczanie;1;czy;taczać;1;ruch
dostarczanie;1;czy;dostarczać;1;cpos
napływanie;5;czy;napływać;5;cpos
wpływanie;1;czy;wpływać;1;cpos
zawożenie;1;czy;zawozić;1;ruch
przywożenie;1;czy;przywozić;1;ruch
dystrybuowanie;1;czy;dystrybuować;1;cpos
roznoszenie;4;czy;roznosić;4;ruch
odholowywanie;2;czy;odholowywać;2;ruch
opadanie;2;czy;opadać;2;ruch
tonięcie;6;czy;tonąć;6;zmn
oblatywanie;4;czy;oblatywać;4;ruch
ślinienie;1;czy;ślinić;1;zmn
skrapianie;1;czy;skrapiać;1;zmn
kropienie;2;czy;kropić;2;zmn
nakrapianie;1;czy;nakrapiać;1;zmn
skraplanie;1;czy;skraplać;1;zmn
wypsikiwanie;1;czy;wypsikiwać;1;zmn
pogrążanie się;1;czy;pogrążać się;1;ruch
zwilżanie;1;czy;zwilżać;1;zmn
zapadanie;10;czy;zapadać;10;ruch
spryskiwanie;3;czy;spryskiwać;3;ruch
opryskiwanie;4;czy;opryskiwać;4;ruch
zraszanie;1;czy;zraszać;1;zmn
nurkowanie;3;czy;nurkować;3;ruch
rzucanie się;3;czy;rzucać się;3;ruch
skakanie;4;czy;skakać;4;ruch
zanurzanie się;1;czy;zanurzać się;1;ruch
perfumowanie;1;czy;perfumować;1;zmn
moczenie;1;czy;moczyć;1;zmn
przemaczanie;1;czy;przemaczać;1;zmn
obmywanie;1;czy;obmywać;1;dtk
omywanie;3;czy;omywać;3;dtk
spryskiwanie się;1;czy;spryskiwać się;1;zmn
opryskiwanie się;1;czy;opryskiwać się;1;zmn
nawadnianie;1;czy;nawadniać;1;zmn
nawodnianie;1;czy;nawodniać;1;zmn
ochlapywanie;1;czy;ochlapywać;1;dtk
opryskiwanie;1;czy;opryskiwać;1;dtk
obryzgiwanie;1;czy;obryzgiwać;1;dtk
zapryskiwanie;1;czy;zapryskiwać;1;dtk
zabryzgiwanie;1;czy;zabryzgiwać;1;dtk
zachlapywanie;1;czy;zachlapywać;1;dtk
zlewanie;1;czy;zlewać;1;cst
pryskanie;4;czy;pryskać;4;zmn
spryskiwanie;2;czy;spryskiwać;2;zmn
opryskiwanie;2;czy;opryskiwać;2;zmn
irygowanie;1;czy;irygować;1;zmn
podlewanie;2;czy;podlewać;2;zmn
nawilżanie;1;czy;nawilżać;1;zmn
polewanie się;1;czy;polewać się;1;ruch
nasączanie;2;czy;nasączać;2;zmn
dobywanie;2;czy;dobywać;2;cpor
rozkrzewianie;1;czy;rozkrzewiać;1;zmn
grzechotanie;2;czy;grzechotać;1;cpor
zapalanie;2;czy;zapalać;2;zmn
świecenie;4;czy;świecić;4;cst
zaświecanie;1;czy;zaświecać;1;dtk
odkładanie;4;czy;odkładać;4;cwyt
parzenie;3;czy;parzyć;3;hig
wytwarzanie dźwięku;1;czy;wytwarzać dźwięk;1;cwyt
pobrząkiwanie;1;czy;pobrząkiwać;1;cwyt
pobrzękiwanie;1;czy;pobrzękiwać;1;cwyt
chrzęszczenie;3;czy;chrzęścić;2;dtk
odprężanie;2;czy;odprężać;2;zmn
miganie;4;czy;migać;4;dtk
sparowanie;2;zdarz;sparować;2;hig
sparzenie;1;zdarz;sparzyć;1;hig
brzęczenie;2;czy;brzęczeć;2;dtk
klonowanie;1;czy;klonować;1;zmn
wydobywanie;2;czy;wydobywać;2;cpor
rozmnażanie;1;czy;rozmnażać;1;zmn
mnożenie;2;czy;mnożyć;2;zmn
rozplenianie;1;czy;rozpleniać;1;zmn
pomnażanie;2;czy;pomnażać;2;zmn
emitowanie;5;czy;emitować;5;cwyt
amortyzowanie;1;czy;amortyzować;1;zmn
tłumienie;2;czy;tłumić;2;zmn
brząkanie;2;czy;brząkać;2;cwyt
brzękanie;1;czy;brzękać;1;cwyt
szczękanie;3;czy;szczękać;3;cwyt
włączanie;3;czy;włączać;3;zmn
palenie;8;czy;palić;7;cwyt
GERUNDIUM - CZYNNOŚĆ NDK oznaczający powodowanie zjawiska fizycznego lub zmiany stanu fizycznego;1;czy;CZASOWNIK - CZYNNOŚĆ NDK oznaczający powodowanie zjawiska fizycznego lub zmiany stanu fizycznego;1;zmn
zaprzedawanie się;1;czy;zaprzedawać się;1;sp
respektowanie;1;czy;respektować;1;sp
poszczenie;2;czy;pościć;2;sp
płynięcie z prądem;1;czy;płynąć z prądem;1;cpor
uleganie;3;czy;ulegać;3;sp
słuchanie;5;czy;słuchać;4;cumy
ustępowanie;8;czy;ustępować;8;cumy
powierzanie się;1;czy;powierzać się;1;sp
podporządkowywanie się;1;czy;podporządkowywać się;1;cczuj
stosowanie się;2;czy;stosować się;2;cumy
hołdowanie;2;czy;hołdować;2;sp
zachowywanie;3;czy;zachowywać;3;cumy
przestrzeganie;1;czy;przestrzegać;1;sp
oddawanie się;2;czy;oddawać się;2;sp
sprzedawanie się;3;czy;sprzedawać się;3;sp
kontentowanie się;1;czy;kontentować się;1;cumy
wariowanie;2;czy;wariować;2;zmn
bzikowanie;1;czy;bzikować;1;cumy
odbijanie;16;czy;odbijać;16;cczuj
godzenie się;4;czy;godzić się;4;cumy
kapitulowanie;2;czy;kapitulować;2;sp
podleganie;1;czy;podlegać;1;cst
odprawianie się;1;czy;odprawiać się;1;sp
świrowanie;2;czy;świrować;2;cumy
dawanie się;1;czy;dawać się;1;cumy
znoszenie;5;czy;znosić;5;cczuj
zapominanie się;2;czy;zapominać się;2;sp
przestawanie;5;czy;przestawać;5;cumy
nasiąkanie;1;czy;nasiąkać;1;cst
przesiąkanie;2;czy;przesiąkać;2;cst
dźwiganie;1;czy;dźwigać;1;cczuj
akceptowanie;4;czy;akceptować;4;cumy
uginanie się;3;czy;uginać się;3;cczuj
wpadanie;11;czy;wpadać;11;cczuj
badanie się;2;czy;badać się;2;dtk
poprzestawanie;1;czy;poprzestawać;1;cumy
obywanie się;4;czy;obywać się;4;sp
obchodzenie się;4;czy;obchodzić się;4;sp
poddawanie się;2;czy;poddawać się;2;cst
uleganie;1;czy;ulegać;1;cczuj
zadowalanie się;2;czy;zadowalać się;2;cumy
popuszczanie pasa;1;czy;popuszczać pasa;1;cjedz
przepuszczanie;6;czy;przepuszczać;6;cst
przepuszczanie;4;czy;przepuszczać;4;ruch
dozwalanie;1;czy;dozwalać;1;sp
meldowanie się;2;czy;meldować się;2;cpor
wpuszczanie;2;czy;wpuszczać;2;zmn
akredytowanie;2;czy;akredytować;2;sp
wysadzanie;3;czy;wysadzać;3;ruch
wypuszczanie;1;czy;wypuszczać;1;sp
puszczanie;2;czy;puszczać;2;zmn
popuszczanie;3;czy;popuszczać;3;zmn
koncesjonowanie;1;czy;koncesjonować;1;sp
chrzczenie się;1;czy;chrzcić się;1;sp
urlopowanie;1;czy;urlopować;1;cpos
licencjonowanie;2;czy;licencjonować;2;cpos
zezwalanie;1;czy;zezwalać;1;cpor
zgadzanie się;1;czy;zgadzać się;1;cumy
pozwalanie;1;czy;pozwalać;1;cpor
akceptowanie;2;czy;akceptować;2;cumy
godzenie się;1;czy;godzić się;1;cumy
przystawanie;1;czy;przystawać;1;cumy
przyzwalanie;1;czy;przyzwalać;1;cpor
autoryzowanie;1;czy;autoryzować;1;cpor
uleganie;4;czy;ulegać;4;sp
udzielanie;2;czy;udzielać;2;sp
meldowanie;3;czy;meldować;3;cpor
anonsowanie;2;czy;anonsować;2;cpor
przyjmowanie;8;czy;przyjmować;8;sp
puszczanie;3;czy;puszczać;3;ruch
widzenie;8;czy;widzieć;9;cumy
kupowanie;5;czy;kupować;5;cczuj
błogosławienie;3;czy;błogosławić;3;cumy
dopuszczanie;2;czy;dopuszczać;2;cumy
kupowanie;2;czy;kupować;2;cumy
widzenie;2;czy;widzieć;2;cumy
aprobowanie;1;czy;aprobować;1;cumy
pochwalanie;1;czy;pochwalać;1;cumy
afirmowanie;1;czy;afirmować;1;cpor
identyfikowanie się;1;czy;identyfikować się;1;cumy
uznawanie;4;czy;uznawać;4;cumy
dochodzenie do wniosku;2;czy;dochodzić do wniosku;2;cumy
wierzenie;1;czy;wierzyć;1;cumy
dawanie wiary;1;czy;dawać wiarę;1;cumy
przekonywanie się;1;czy;przekonywać się;1;cumy
narzucanie;1;czy;narzucać;1;sp
forsowanie;1;czy;forsować;1;sp
przeforsowywanie;1;czy;przeforsowywać;1;sp
przepychanie;1;czy;przepychać;1;cumy
romanizowanie;2;czy;romanizować;2;cumy
rusyfikowanie;1;czy;rusyfikować;1;cumy
ruszczenie;1;czy;ruszczyć;1;cumy
slawizowanie;2;czy;slawizować;2;cumy
tyranizowanie;1;czy;tyranizować;1;sp
madziaryzowanie;1;czy;madziaryzować;1;cumy
ukrainizowanie;1;czy;ukrainizować;1;cumy
germanizowanie;1;czy;germanizować;1;sp
niemczenie;2;czy;niemczyć;1;sp
zniemczanie;1;czy;zniemczać;1;sp
arabizowanie;2;czy;arabizować;2;cumy
wlepianie;1;czy;wlepiać;1;cpos
aplikowanie;3;czy;aplikować;3;sp
chrystianizowanie;1;czy;chrystianizować;1;sp
hellenizowanie;1;czy;hellenizować;1;sp
polonizowanie;1;czy;polonizować;1;cumy
turczenie;1;czy;turczyć;1;cumy
dyktowanie;1;czy;dyktować;1;sp
judaizowanie;2;czy;judaizować;2;cumy
amerykanizowanie;1;czy;amerykanizować;1;cumy
przepieranie;2;czy;przepierać;2;sp
bezczeszczenie;1;czy;bezcześcić;1;sp
profanowanie;1;czy;profanować;1;sp
zbezczeszczanie;1;czy;zbezczeszczać;1;sp
upokarzanie;1;czy;upokarzać;1;cczuj
obrażanie;1;czy;obrażać;1;sp
uchybianie;2;czy;uchybiać;2;sp
uwłaczanie;1;czy;uwłaczać;1;cczuj
bluźnienie;2;czy;bluźnić;2;sp
deptanie;4;czy;deptać;4;sp
odczłowieczanie;1;czy;odczłowieczać;1;cumy
dehumanizowanie;1;czy;dehumanizować;1;cumy
odhumanizowywanie;1;czy;odhumanizowywać;1;cumy
zeszmacanie;1;czy;zeszmacać;1;sp
znieważanie się;1;czy;znieważać się;1;sp
wyzywanie;1;czy;wyzywać;1;cpor
poniżanie;1;czy;poniżać;1;sp
upadlanie;1;czy;upadlać;1;sp
szmacenie;1;czy;szmacić;1;sp
znieważanie;1;czy;znieważać;1;sp
gnojenie;3;czy;gnoić;3;sp
poniewieranie;1;czy;poniewierać;2;sp
ripostowanie;1;czy;ripostować;1;cpor
odpalanie;3;czy;odpalać;3;cpor
odpisywanie;4;czy;odpisywać;4;cpor
odpowiadanie;9;czy;odpowiadać;9;cpor
odpyskowywanie;1;czy;odpyskowywać;1;cpor
odpyskiwanie;1;czy;odpyskiwać;1;cpor
odburkiwanie;1;czy;odburkiwać;1;cpor
odwarkiwanie;1;czy;odwarkiwać;1;cpor
odmrukiwanie;1;czy;odmrukiwać;1;cpor
odpowiadanie;2;czy;odpowiadać;2;cpor
dawanie odpowiedzi;1;czy;dawać odpowiedź;1;cpor
odpieranie;2;czy;odpierać;2;cpor
odrzekanie;1;czy;odrzekać;1;cpor
udzielanie odpowiedzi;1;czy;udzielać odpowiedzi;1;cpor
odszeptywanie;2;czy;odszeptywać;1;cpor
odparowywanie;4;czy;odparowywać;4;cpor
odkrzykiwanie;1;czy;odkrzykiwać;1;cpor
odwrzaskiwanie;1;czy;odwrzaskiwać;1;cpor
oddzwanianie;1;czy;oddzwaniać;1;cpor
odtelefonowywanie;1;czy;odtelefonowywać;1;cpor
odbąkiwanie;1;czy;odbąkiwać;1;cpor
replikowanie;1;czy;replikować;1;cpor
odpowiadanie;5;czy;odpowiadać;5;cpor
odkłanianie się;1;czy;odkłaniać się;1;ruch
eksplodowanie;2;czy;eksplodować;2;cczuj
przyjmowanie;10;czy;przyjmować;10;sp
wybuchanie;2;czy;wybuchać;2;cczuj
odgwizdywanie;4;czy;odgwizdywać;4;cpor
przemilczanie;2;czy;przemilczać;2;cpor
odwzajemnianie się;1;czy;odwzajemniać się;1;cpor
odpłacanie się;1;czy;odpłacać się;1;cpor
odwzajemnianie;1;czy;odwzajemniać;1;sp
odpłacanie;1;czy;odpłacać;1;sp
odpowiadanie;4;czy;odpowiadać;4;cpor
oddawanie;2;czy;oddawać;2;sp
rewanżowanie się;1;czy;rewanżować się;1;cpor
podejmowanie;3;czy;podejmować;3;sp
miotanie się;3;czy;miotać się;3;sp
wypłacanie;2;czy;wypłacać;2;sp
wypłacanie się;1;czy;wypłacać się;1;sp
odpieranie;3;czy;odpierać;3;sp
bronienie się;3;czy;bronić się;3;cpor
milczenie;1;st;milczeć;1;cst
trzymanie języka za zębami;1;st;trzymać język za zębami;1;cst
trzymanie buzi na kłódkę;1;st;trzymać buzię na kłódkę;1;cst
mszczenie;1;czy;mścić;1;sp
mszczenie się;1;czy;mścić się;1;sp
odgrywanie się;2;czy;odgrywać się;2;sp
szarpanie się;2;czy;szarpać się;2;sp
kontrowanie;2;czy;kontrować;2;cpor
kwitowanie;1;czy;kwitować;1;cpor
rewizytowanie;1;czy;rewizytować;1;sp
reagowanie;2;czy;reagować;2;sp
zachowywanie;2;czy;zachowywać;2;sp
kurwienie się;2;czy;kurwić się;2;sp
dążenie;1;czy;dążyć;1;cumy
zmierzanie;2;czy;zmierzać;2;cumy
marnowanie;2;czy;marnować;2;sp
zniżanie się;4;czy;zniżać się;4;sp
zagrywanie;2;czy;zagrywać;2;sp
poniżanie się;1;czy;poniżać się;1;sp
upadlanie się;1;zdarz;upadlać się;1;cst
spodlanie się;1;zdarz;spodlać się;1;cst
odstawianie;7;czy;odstawiać;7;sp
postępowanie;2;czy;postępować;2;sp
wciąganie się;1;czy;wciągać się;1;cumy
zachwycanie się;1;czy;zachwycać się;1;cczuj
achanie;1;czy;achać;1;cczuj
entuzjazmowanie się;1;czy;entuzjazmować się;1;cczuj
fascynowanie się;1;czy;fascynować się;1;cczuj
zapracowywanie;1;czy;zapracowywać;1;sp
poczynanie sobie;1;czy;poczynać sobie;1;cst
padanie ... na kolana;1;czy;padać ... na kolana;1;cczuj
skandalizowanie;1;czy;skandalizować;1;sp
świnienie;2;czy;świnić;2;sp
zachowywanie się;1;czy;zachowywać się;1;cst
sprawowanie się;1;czy;sprawować się;1;cst
sprawianie się;1;czy;sprawiać się;1;cst
grzeszenie;2;czy;grzeszyć;2;sp
wyłamywanie się;1;czy;wyłamywać się;1;sp
pajacowanie;1;czy;pajacować;1;cpor
inspirowanie się;1;czy;inspirować się;1;cumy
